Designator,Mid X,Mid Y,Rotation,Layer
C1,149.695,-101.825,0.0,top
C17,151.3,-94.575,0.0,top
C18,151.55,-99.6125,0.0,top
D1,151.885,-102.69,0.0,top
D2,152.77,-97.64,180.0,top
J1,148.89,-87.54,180.0,top
R1,148.37,-100.775,0.0,top
R2,152.37,-101.19,90.0,top
R3,149.8,-93.9,270.0,top
R4,146.39,-93.85,270.0,top
R5,152.77,-96.69,180.0,top
U1,147.62,-104.05,270.0,top
U2,150.12,-97.1,270.0,top
